id,name,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,minimum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,review_scores_rating,instant_bookable,washer_agg,shampoo|conditioner_agg,reviews_per_month, Baking sheet, Barbecue utensils, Bathtub, Beach essentials, Beachfront, Bed linens, Breakfast, Building staff, Carbon monoxide alarm, Ceiling fan, Changing table, Cleaning before checkout, Coffee maker, Cooking basics, Dedicated workspace, Dishes and silverware, Elevator, Essentials, Extra pillows and blankets, Fire extinguisher, First aid kit, Freezer, Game console, Garden or backyard, Gym, Hangers, Host greets you, Hot tub, Hot water, Indoor fireplace, Iron, Keypad, Kitchen, Laundromat nearby, Lock on bedroom door, Long term stays allowed, Luggage dropoff allowed, Microwave, Pool, Portable fans, Private entrance, Private living room, Single level home, Waterfront, Window guards,Cooking basics,Hot water,Kitchen,Long term stays allowed,Room-darkening shades,sound_agg,wifi|ethernet|internet_agg,HDTV|TV_agg,refrigerator_agg,Smart.*Lock|Smoke.*Alarm|Safe|Lockbox_agg,balcony_agg,stove_agg,oven_agg,body|gel_agg,BBQ_agg,air_agg,dryer_agg,baby_agg,free.*parking_agg,paid.*parking_agg,heating_agg,f_property_type,f_room_type,f_neighbourhood,bathrooms,ln_price,flag_review_scores_rating,flag_reviews_per_month,accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,ln_review_scores_rating,f_minimum_nights
39326599,short term rental apartment,,Sydney,-33.87482,151.20364,Apartment,Entire_apt,3,1 bath,1,1,180,2,2,2,1,0,0,0,0,2020-12-16,1,0,100,0,1,0,0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.19295685089021,0,0,9,1.0986122886681098,1.206948960812582,0,0.6931471805599453,2,4.605170185988092,2
39367794,Large size single bebroom leasing for short term,"Camperdown, New South Wales, Australia",Sydney,-33.88559,151.18078,Apartment,Shared_room,2,1.5 shared baths,1,2,60,60,60,60,1,23,53,83,84,2020-12-15,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Shared_room,Sydney,4,4.0943445622221,1,1,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1,4.564348191467836,3
39372618,Green retreat in Waterloo,"Waterloo, New South Wales, Australia",Sydney,-33.90169,151.20974,Apartment,Entire_apt,2,1 bath,1,1,115,2,2,2,1,0,0,0,0,2020-12-16,15,10,100,1,1,1,1.11,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.74493212836325,0,0,4,0.6931471805599453,0.4804530139182014,0,2.772588722239781,2,4.605170185988092,2
39378640,Hakuna Matata,"Waterloo, New South Wales, Australia",Sydney,-33.89942,151.21301,Apartment,Private_room,2,1 private bath,1,1,60,2,2,2,1,0,0,0,0,2020-12-15,10,5,100,1,1,1,0.71,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,Apartment,Private_room,Sydney,3,4.0943445622221,0,0,4,0.6931471805599453,0.4804530139182014,0,2.3978952727983707,2,4.605170185988092,2
39387800,Charming Studio With Balcony in Inner-City Glebe,"Glebe, New South Wales, Australia",Sydney,-33.87997,151.18233,Apartment,Entire_apt,2,1 bath,0,1,102,3,2,3.1,1,24,54,84,359,2020-12-15,8,4,90,1,1,1,0.57,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.624972813284271,0,0,4,0.6931471805599453,0.4804530139182014,0,2.1972245773362196,2,4.499809670330265,3
39389229,Spacious Studio With Balcony in Inner-City Glebe,"Glebe, New South Wales, Australia",Sydney,-33.87904,151.1791,Apartment,Entire_apt,2,1 bath,0,1,105,3,2,3.1,1,15,38,68,340,2020-12-15,20,19,94,1,1,1,1.42,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.653960350157523,0,0,4,0.6931471805599453,0.4804530139182014,0,3.044522437723423,2,4.543294782270004,3
39393035,!! Location !! Location !! Location !!,"Chippendale, New South Wales, Australia",Sydney,-33.88648,151.19807,Apartment,Private_room,2,1 shared bath,1,1,50,2,2,2,1,0,0,0,0,2020-12-15,3,0,100,1,1,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,Apartment,Private_room,Sydney,3,3.912023005428146,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.605170185988092,2
39398997,Vibrant location Twin unit*Couple*Friends Welcome!,"Forest Lodge, New South Wales, Australia",Sydney,-33.88508,151.18506,Apartment,Private_room,2,1 shared bath,1,1,79,3,3,3,1,0,0,0,0,2020-12-15,3,3,80,1,1,1,0.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,Apartment,Private_room,Sydney,3,4.3694478524670215,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.382026634673881,3
39404412,1 min walk to fireworks @ Stylish 2 Bbr Apt + WIFI,"Pyrmont, New South Wales, Australia",Sydney,-33.87117,151.19717,Apartment,Private_room,2,1 shared bath,2,3,268,1,1,1,1,0,0,0,0,2020-12-15,9,4,91,0,1,1,0.66,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,Apartment,Private_room,Sydney,3,5.5909869805108565,0,0,4,0.6931471805599453,0.4804530139182014,1.0986122886681098,2.302585092994046,2,4.51085950651685,1
39409788,Central City Loft With Gym and Pool,"Ultimo, New South Wales, Australia",Sydney,-33.88101,151.19569,Apartment,Entire_apt,3,1 bath,1,2,142,3,2,3.1,1,0,18,48,323,2020-12-16,10,7,98,1,1,1,0.74,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.955827057601261,0,0,9,1.0986122886681098,1.206948960812582,0.6931471805599453,2.3978952727983707,2,4.584967478670572,3
39430137,Modern Boutique Apartment in vibrant Surry Hills,"Surry Hills, New South Wales, Australia",Sydney,-33.88044,151.21447,Apartment,Entire_apt,2,1 bath,1,1,181,3,3,3,1,0,0,0,0,2020-12-16,18,10,99,0,1,0,1.35,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,5.198497031265826,0,0,4,0.6931471805599453,0.4804530139182014,0,2.9444389791664403,2,4.59511985013459,3
39446576,New York Loft Style Flat in Surry Hills,"Surry Hills, New South Wales, Australia",Sydney,-33.88632,151.21769,Apartment,Entire_apt,2,2 baths,1,1,149,2,2,2,1,0,0,0,0,2020-12-15,3,1,100,0,1,1,0.21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,6,5.003946305945459,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.605170185988092,2
39449229,Comfy and spacious Duplex in Rosebery,"Rosebery, New South Wales, Australia",Sydney,-33.9116,151.2066,Apartment,Entire_apt,6,1 bath,2,2,90,4,4,4,1,0,0,0,0,2020-12-15,1,1,100,0,1,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,Apartment,Entire_apt,Sydney,3,4.499809670330265,0,0,36,1.791759469228055,3.210401995568401,0.6931471805599453,0.6931471805599453,2,4.605170185988092,3
39451224,â– AmazingLocationâ™¡Sydneyâ™¡CBDâ™¡Free car park&pick upâ– ,"Ultimo, New South Wales, Australia",Sydney,-33.87633,151.19923,Apartment,Entire_apt,5,2 baths,2,4,250,2,2,2,1,0,0,15,15,2020-12-16,1,1,80,1,1,1,0.09,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,Apartment,Entire_apt,Sydney,6,5.521460917862246,0,0,25,1.6094379124341003,2.5902903939802346,1.3862943611198906,0.6931471805599453,2,4.382026634673881,2
39469221,Cosy Pyrmont Pad 5mins to ICC & Darling Harbour,"Pyrmont, New South Wales, Australia",Sydney,-33.87431,151.19748,Apartment,Entire_apt,4,1 bath,1,2,380,1,1,1.1,1,0,0,0,0,2020-12-16,1,0,100,0,1,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.940171252720432,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,2,4.605170185988092,1
39472832,Beautiful Apartment Darling Harbour- Free Parking,,Sydney,-33.87014,151.19719,Apartment,Entire_apt,6,2 baths,2,4,320,2,2,2,1,0,0,0,0,2020-12-16,2,1,100,0,1,1,0.16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,Apartment,Entire_apt,Sydney,6,5.768320995793772,0,0,36,1.791759469228055,3.210401995568401,1.3862943611198906,1.0986122886681098,2,4.605170185988092,2
39472873,"2 BED SKY BOX with POOL, HYDE PARK & HARBOUR VIEWS","Sydney, New South Wales, Australia",Sydney,-33.87808,151.20998,Apartment,Entire_apt,6,1 bath,2,3,279,14,7,13.6,1,1,1,1,1,2020-12-16,1,1,100,1,1,1,0.09,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Apartment,Entire_apt,Sydney,3,5.631211781821365,0,0,36,1.791759469228055,3.210401995568401,1.0986122886681098,0.6931471805599453,2,4.605170185988092,3
39480065,"PERFECT LOCATION - MACQUARIE STREET, CIRCULAR QUAY",,Sydney,-33.86281,151.21343,Apartment,Private_room,2,1.5 shared baths,1,1,100,1,1,1,1,28,58,88,88,2020-12-16,12,11,93,0,1,1,0.87,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,Apartment,Private_room,Sydney,4,4.605170185988092,0,0,4,0.6931471805599453,0.4804530139182014,0,2.5649493574615367,2,4.532599493153256,1
39484910,Beautiful leafy apartment in perfect location,,Sydney,-33.87163,151.2144,Apartment,Entire_apt,4,1 bath,2,2,220,18,12,17.7,1,16,16,16,16,2020-12-15,1,1,100,1,1,1,0.09,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,Apartment,Entire_apt,Sydney,3,5.393627546352362,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,2,4.605170185988092,3
39487297,New sandstone apt with city & harbour bridge views,"Potts Point, New South Wales, Australia",Sydney,-33.87346,151.22234,Apartment,Private_room,2,1 private bath,1,1,102,1,1,1,1,0,0,0,0,2020-12-15,3,0,100,1,1,1,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,Apartment,Private_room,Sydney,3,4.624972813284271,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.605170185988092,1
39487810,"Luxury, Location, Amenities and Convenience","Zetland, New South Wales, Australia",Sydney,-33.90779,151.21105,Apartment,Entire_apt,2,1 bath,0,1,120,6,6,6,1,6,6,6,6,2020-12-16,1,1,100,0,1,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,3,4.787491742782046,0,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,4.605170185988092,3
39487908,Funky Art Deco Studio,"Darlinghurst, New South Wales, Australia",Sydney,-33.87509,151.22199,Apartment,Entire_apt,2,1 bath,0,1,85,14,14,14,1,1,1,1,1,2020-12-16,0,0,96,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.442651256490317,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
39491151,Nice Private bedroom + Bathroom in CBD,"Haymarket, New South Wales, Australia",Sydney,-33.87414,151.20431,Apartment,Private_room,1,1 shared bath,1,1,75,14,14,14,1,0,0,0,0,2020-12-15,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Private_room,Sydney,3,4.31748811353631,1,1,1,0,0,0,0,1,4.564348191467836,3
39509216,ä½Žä»·ä¸¤æˆ¿ä¸¤å«ï¼Œè¿‘å¸‚ä¸­å¿ƒå’Œæœºåœº èˆ’é€‚å®‰é™ï¼Œè‡ªé©¾20åˆ†é’Ÿå¯åˆ°é‚¦è¿ªæµ·æ»©,"Rosebery, New South Wales, Australia",Sydney,-33.91486,151.21089,Apartment,Entire_apt,4,2 baths,2,4,112,5,5,5,1,0,0,0,0,2020-12-15,1,0,100,1,1,1,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,Apartment,Entire_apt,Sydney,6,4.718498871295094,0,0,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,0.6931471805599453,2,4.605170185988092,3
39512072,æ‚‰å°¼å…¨æ–°ä¸¤æˆ¿è±ªåŽå…¬å¯“ æ­¥è¡Œæƒ…äººæ¸¯èµŒåœºå”äººè¡—,,Sydney,-33.87705,151.19837,Apartment,Entire_apt,6,2 baths,2,2,254,2,2,2,1,0,0,0,0,2020-12-15,16,9,97,0,1,1,1.17,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,5.537334267018537,0,0,36,1.791759469228055,3.210401995568401,0.6931471805599453,2.833213344056216,2,4.574710978503383,2
39517811,2 Bedroom Apartmnt Heart Of CBD/Parking/Zoo Pass,"Sydney, New South Wales, Australia",Sydney,-33.87679,151.21029,Apartment,Entire_apt,4,1 bath,2,2,219,3,3,3,1,8,38,68,338,2020-12-16,6,0,100,1,1,1,0.46,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,Apartment,Entire_apt,Sydney,3,5.389071729816501,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.9459101490553132,2,4.605170185988092,3
39527773,Convenient Apartment Close to Airport and City,"Rosebery, New South Wales, Australia",Sydney,-33.91654,151.20023,Apartment,Entire_apt,2,1 bath,1,1,137,3,2,3.1,1,1,16,46,317,2020-12-15,6,4,96,1,1,1,0.43,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,3,4.919980925828125,0,0,4,0.6931471805599453,0.4804530139182014,0,1.9459101490553132,2,4.564348191467836,3
39533230,Peaceful studio with harbour views,,Sydney,-33.86709,151.22436,Apartment,Entire_apt,2,1 bath,0,1,95,2,2,2,1,0,0,0,0,2020-12-15,1,0,100,0,1,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.553876891600541,0,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,4.605170185988092,2
39533937,Comfortable Renovated Studio Close To City,"Glebe, New South Wales, Australia",Sydney,-33.87981,151.18167,Apartment,Entire_apt,2,1 bath,0,1,98,3,2,3.1,1,26,56,86,361,2020-12-15,14,6,86,1,1,1,1.02,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.584967478670572,0,0,4,0.6931471805599453,0.4804530139182014,0,2.70805020110221,2,4.454347296253507,3
39533999,The best room in the perfect location,,Sydney,-33.88316,151.21186,Apartment,Private_room,2,1 shared bath,1,1,350,2,2,2,1,29,59,89,180,2020-12-15,1,1,100,0,1,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Apartment,Private_room,Sydney,3,5.857933154483459,0,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,4.605170185988092,2
39535325,Spacious modern room with private ensuite,,Sydney,-33.90359,151.20125,Apartment,Private_room,2,1 private bath,1,1,95,4,4,4,1,0,0,0,0,2020-12-16,3,3,93,0,1,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Private_room,Sydney,3,4.553876891600541,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.532599493153256,3
39538099,Ensuite room Pyrmont amazing view,,Sydney,-33.86834,151.18828,Apartment,Private_room,2,1 bath,1,1,139,14,14,14,1,29,59,89,364,2020-12-16,0,0,96,1,1,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Apartment,Private_room,Sydney,3,4.9344739331306915,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
39543451,Wonderful Studio,,Sydney,-33.87421,151.22568,Apartment,Entire_apt,2,1 bath,0,1,113,2,2,2,1,0,0,0,0,2020-12-15,1,0,96,1,1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.727387818712341,1,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,4.564348191467836,2
39563877,ENORMOUS! MODERN 2BR APT+ STUNNING PARK/CITY VIEWS,,Sydney,-33.87834,151.21362,Apartment,Entire_apt,6,2 baths,2,3,260,1,1,1.6,1,0,0,0,228,2020-12-15,15,8,97,1,1,1,1.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,6,5.560681631015528,0,0,36,1.791759469228055,3.210401995568401,1.0986122886681098,2.772588722239781,2,4.574710978503383,1
39584959,Chelsea st apartment - Inner City living,"Redfern, New South Wales, Australia",Sydney,-33.89363,151.21608,Apartment,Entire_apt,2,1 bath,1,1,100,4,4,4,1,16,19,36,52,2020-12-16,8,7,100,1,1,1,0.61,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,Apartment,Entire_apt,Sydney,3,4.605170185988092,0,0,4,0.6931471805599453,0.4804530139182014,0,2.1972245773362196,2,4.605170185988092,3
39584969,NOT A SHABBY STUDIO IN THE HEART OF SYDNEY,"Centennial Park, New South Wales, Australia",Sydney,-33.89513,151.22888,Apartment,Entire_apt,2,1 bath,0,1,77,2,2,2,1,0,0,0,0,2020-12-15,8,0,98,1,1,1,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Apartment,Entire_apt,Sydney,3,4.343805421853684,0,0,4,0.6931471805599453,0.4804530139182014,0,2.1972245773362196,2,4.584967478670572,2
39588078,Ensuite Master Bedroom with private bathroom.,,Sydney,-33.8999,151.21246,Apartment,Private_room,2,1 private bath,1,1,90,1,1,1,1,0,0,0,0,2020-12-16,7,1,94,0,1,1,0.51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,Apartment,Private_room,Sydney,3,4.499809670330265,0,0,4,0.6931471805599453,0.4804530139182014,0,2.0794415416798357,2,4.543294782270004,1
39588738,CROWN JEWEL DARLINGHURST- Long/Short term lets,"Darlinghurst, New South Wales, Australia",Sydney,-33.87582,151.21618,Apartment,Entire_apt,4,1 bath,2,3,487,3,3,3.2,1,1,1,1,208,2020-12-15,11,7,100,1,1,1,0.79,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,Apartment,Entire_apt,Sydney,3,6.18826412308259,0,0,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,2.4849066497880004,2,4.605170185988092,3
39589764,STUNNING 2 BED STUDIO APARTMENT *WITH OUTDOOR POOL,"Erskineville, New South Wales, Australia",Sydney,-33.90589,151.18615,Apartment,Entire_apt,4,1 bath,2,2,400,8,8,8,1,23,53,83,83,2020-12-16,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,Apartment,Entire_apt,Sydney,3,5.991464547107982,1,1,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,1,4.564348191467836,3
39595483,Fully Furnished 3 BD Resort Style Paradise,,Sydney,-33.89903,151.21156,Apartment,Entire_apt,6,2 baths,3,5,450,3,3,3,1,28,58,88,178,2020-12-16,0,0,96,1,1,1,0.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,6.1092475827643655,1,1,36,1.791759469228055,3.210401995568401,1.6094379124341003,0,1,4.564348191467836,3
